Symbol,Name,Sector,Industry,Summary Quote,Exchange
BCEI,"Bonanza Creek Energy, Inc.",Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/bcei,NYSE
GILT,Gilat Satellite Networks Ltd.,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/gilt,NASDAQ
DQ,DAQO New Energy Corp.,Technology,Semiconductors,https://www.nasdaq.com/symbol/dq,NYSE
SGH,"SMART Global Holdings, Inc.",Technology,Semiconductors,https://www.nasdaq.com/symbol/sgh,NASDAQ
REPL,"Replimune Group, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/repl,NASDAQ
SGU,"Star Group, L.P.",Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/sgu,NYSE
SFS,Smart,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/sfs,NYSE
HLIT,Harmonic Inc.,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/hlit,NASDAQ
COLL,"Collegium Pharmaceutical, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/coll,NASDAQ
WSR,Whitestone REIT,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/wsr,NYSE
AMAL,Amalgamated Bank,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/amal,NASDAQ
MTL,Mechel PAO,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/mtl,NYSE
STG,Sunlands Technology Group,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/stg,NYSE
VSTO,Vista Outdoor Inc.,Capital Goods,Ordnance And Accessories,https://www.nasdaq.com/symbol/vsto,NYSE
ATEN,"A10 Networks, Inc.",Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/aten,NYSE
WMC,Western Asset Mortgage Capital Corporation,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/wmc,NYSE
FSM,Fortuna Silver Mines Inc.,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/fsm,NYSE
ATTU,Attunity Ltd.,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/attu,NASDAQ
VPG,"Vishay Precision Group, Inc.",Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/vpg,NYSE
CYTK,"Cytokinetics, Incorporated",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cytk,NASDAQ
GRAM,Grana y Montero S.A.A.,Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/gram,NYSE
QTRX,Quanterix Corporation,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/qtrx,NASDAQ
RECN,"Resources Connection, Inc.",Miscellaneous,Business Services,https://www.nasdaq.com/symbol/recn,NASDAQ
NRP,Natural Resource Partners LP,Energy,Coal Mining,https://www.nasdaq.com/symbol/nrp,NYSE
UEIC,Universal Electronics Inc.,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/ueic,NASDAQ
THOR,"Synthorx, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/thor,NASDAQ
TISI,"Team, Inc.",Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/tisi,NYSE
FLNT,"Fluent, Inc.",Consumer Services,Advertising,https://www.nasdaq.com/symbol/flnt,NASDAQ
MPX,Marine Products Corporation,Capital Goods,Marine Transportation,https://www.nasdaq.com/symbol/mpx,NYSE
DFIN,"Donnelley Financial Solutions, Inc.",Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dfin,NYSE
DSSI,Diamond S Shipping Inc.,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/dssi,NYSE
ERII,"Energy Recovery, Inc.",Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/erii,NASDAQ
ACOR,"Acorda Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/acor,NASDAQ
CSTE,Caesarstone Ltd.,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/cste,NASDAQ
SRRK,Scholar Rock Holding Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/srrk,NASDAQ
INSW,"International Seaways, Inc.",Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/insw,NYSE
MTRX,Matrix Service Company,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/mtrx,NASDAQ
QTNT,Quotient Limited,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/qtnt,NASDAQ
REX,REX American Resources Corporation,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/rex,NYSE
CSLT,"Castlight Health, inc.",Technology,EDP Services,https://www.nasdaq.com/symbol/cslt,NYSE
CRCM,"Care.com, Inc.",Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/crcm,NYSE
MUX,McEwen Mining Inc.,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/mux,NYSE
EBF,"Ennis, Inc.",Consumer Services,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/ebf,NYSE
WWR,"Westwater Resources, Inc.",Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/wwr,NASDAQ
ETH,Ethan Allen Interiors Inc.,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/eth,NYSE
CEVA,"CEVA, Inc.",Technology,Semiconductors,https://www.nasdaq.com/symbol/ceva,NASDAQ
DLTH,Duluth Holdings Inc.,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dlth,NASDAQ
OLP,"One Liberty Properties, Inc.",Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/olp,NYSE
ESTA,Establishment Labs Holdings Inc.,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/esta,NASDAQ
SGRY,"Surgery Partners, Inc.",Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/sgry,NASDAQ
EXTN,Exterran Corporation,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/extn,NYSE
LAIX,LAIX Inc.,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/laix,NYSE
AOBC,American Outdoor Brands Corporation,Capital Goods,Ordnance And Accessories,https://www.nasdaq.com/symbol/aobc,NASDAQ
CLXT,"Calyxt, Inc.",Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/clxt,NASDAQ
USWS,"U.S. Well Services, Inc.",Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/usws,NASDAQ
SXC,"SunCoke Energy, Inc.",Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/sxc,NYSE
ZYME,Zymeworks Inc.,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/zyme,NYSE
CMTL,Comtech Telecommunications Corp.,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/cmtl,NASDAQ
KOP,Koppers Holdings Inc.,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/kop,NYSE
NX,Quanex Building Products Corporation,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/nx,NYSE
OSUR,"OraSure Technologies, Inc.",Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/osur,NASDAQ
UMH,"UMH Properties, Inc.",Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/umh,NYSE
IRS,IRSA Inversiones Y Representaciones S.A.,Consumer Services,Homebuilding,https://www.nasdaq.com/symbol/irs,NYSE
IMKTA,"Ingles Markets, Incorporated",Consumer Services,Food Chains,https://www.nasdaq.com/symbol/imkta,NASDAQ
NCMI,"National CineMedia, Inc.",Consumer Services,Advertising,https://www.nasdaq.com/symbol/ncmi,NASDAQ
AHT,Ashford Hospitality Trust Inc,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/aht,NYSE
AUPH,Aurinia Pharmaceuticals Inc,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/auph,NASDAQ
GLYC,"GlycoMimetics, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/glyc,NASDAQ
BBSI,"Barrett Business Services, Inc.",Technology,Professional Services,https://www.nasdaq.com/symbol/bbsi,NASDAQ
VFF,"Village Farms International, Inc.",Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/vff,NASDAQ
ICHR,Ichor Holdings,Technology,Semiconductors,https://www.nasdaq.com/symbol/ichr,NASDAQ
APEI,"American Public Education, Inc.",Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/apei,NASDAQ
TRMD,TORM plc,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/trmd,NASDAQ
KEYW,The KEYW Holding Corporation,Technology,EDP Services,https://www.nasdaq.com/symbol/keyw,NASDAQ
TOO,Teekay Offshore Partners L.P.,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/too,NYSE
KURA,"Kura Oncology, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kura,NASDAQ
SXCP,"SunCoke Energy Partners, L.P.",Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/sxcp,NYSE
TGH,Textainer Group Holdings Limited,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/tgh,NYSE
UIS,Unisys Corporation,Technology,EDP Services,https://www.nasdaq.com/symbol/uis,NYSE
VIVO,Meridian Bioscience Inc.,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/vivo,NASDAQ
LMAT,"LeMaitre Vascular, Inc.",Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/lmat,NASDAQ
FBM,"Foundation Building Materials, Inc.",Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/fbm,NYSE
HMTV,"Hemisphere Media Group, Inc.",Consumer Services,Television Services,https://www.nasdaq.com/symbol/hmtv,NASDAQ
WFT,Weatherford International plc,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/wft,NYSE
SCVL,"Shoe Carnival, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/scvl,NASDAQ
SRDX,"Surmodics, Inc.",Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/srdx,NASDAQ
FNKO,"Funko, Inc.",Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/fnko,NASDAQ
RBBN,Ribbon Communications Inc. ,Technology,EDP Services,https://www.nasdaq.com/symbol/rbbn,NASDAQ
SSTI,"ShotSpotter, Inc.",Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ssti,NASDAQ
ODT,"Odonate Therapeutics, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/odt,NASDAQ
KIDS,OrthoPediatrics Corp.,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/kids,NASDAQ
MGTA,"Magenta Therapeutics, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mgta,NASDAQ
STAR          ,iStar Inc.,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/star,NYSE
ZLAB,Zai Lab Limited,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/zlab,NASDAQ
MODN,"Model N, Inc.",Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/modn,NYSE
CPRX,"Catalyst Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cprx,NASDAQ
FTSV,"Forty Seven, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ftsv,NASDAQ
AXSM,"Axsome Therapeutics, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/axsm,NASDAQ
KBAL,"Kimball International, Inc.",Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/kbal,NASDAQ
RVNC,"Revance Therapeutics, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rvnc,NASDAQ
RST,Rosetta Stone,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/rst,NYSE
HSKA,Heska Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/hska,NASDAQ
VECO,Veeco Instruments Inc.,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/veco,NASDAQ
HMI,Huami Corporation,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/hmi,NYSE
TG,Tredegar Corporation,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/tg,NYSE
GLDD,Great Lakes Dredge & Dock Corporation,Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/gldd,NASDAQ
COHU,"Cohu, Inc.",Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/cohu,NASDAQ
SPTN,SpartanNash Company,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/sptn,NASDAQ
MYRG,"MYR Group, Inc.",Basic Industries,Water Supply,https://www.nasdaq.com/symbol/myrg,NASDAQ
OBSV,ObsEva SA,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/obsv,NASDAQ
VKTX,"Viking Therapeutics, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vktx,NASDAQ
ORBC,ORBCOMM Inc.,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/orbc,NASDAQ
AXNX,"Axonics Modulation Technologies, Inc.",Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/axnx,NASDAQ
SOHU,Sohu.com Limited ,Technology,EDP Services,https://www.nasdaq.com/symbol/sohu,NASDAQ
EZPW,"EZCORP, Inc.",Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/ezpw,NASDAQ
LE,"Lands&#39; End, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/le,NASDAQ
AEGN,Aegion Corp,Basic Industries,Water Supply,https://www.nasdaq.com/symbol/aegn,NASDAQ
PLUG,"Plug Power, Inc.",Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/plug,NASDAQ
QUAD,"Quad Graphics, Inc",Miscellaneous,Publishing,https://www.nasdaq.com/symbol/quad,NYSE
PRMW,Primo Water Corporation,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/prmw,NASDAQ
DTIL,"Precision BioSciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/dtil,NASDAQ
DERM,"Dermira, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/derm,NASDAQ
RDNT,"RadNet, Inc.",Health Care,Medical Specialities,https://www.nasdaq.com/symbol/rdnt,NASDAQ
QIWI,QIWI plc,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/qiwi,NASDAQ
CRNX,"Crinetics Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/crnx,NASDAQ
NVGS,Navigator Holdings Ltd.,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/nvgs,NYSE
MGTX,MeiraGTx Holdings plc,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/mgtx,NASDAQ
SPN,"Superior Energy Services, Inc.",Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/spn,NYSE
WLH,Lyon William Homes,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/wlh,NYSE
PLAB,"Photronics, Inc.",Technology,Semiconductors,https://www.nasdaq.com/symbol/plab,NASDAQ
ELF,"e.l.f. Beauty, Inc.",Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/elf,NYSE
LXRX,"Lexicon Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/lxrx,NASDAQ
IPHS,"Innophos Holdings, Inc.",Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/iphs,NASDAQ
ROAD,"Construction Partners, Inc.",Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/road,NASDAQ
NINE,"Nine Energy Service, Inc.",Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/nine,NYSE
MYE,"Myers Industries, Inc.",Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/mye,NYSE
CAPL,CrossAmerica Partners LP,Energy,Oil Refining/Marketing,https://www.nasdaq.com/symbol/capl,NYSE
SCHN,"Schnitzer Steel Industries, Inc.",Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/schn,NASDAQ
NEWM,New Media Investment Group Inc.,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/newm,NYSE
NR,"Newpark Resources, Inc.",Energy,Metal Fabrications,https://www.nasdaq.com/symbol/nr,NYSE
FF,FutureFuel Corp.,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ff,NYSE
ROAN,"Roan Resources, Inc.",Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/roan,NYSE
MTW,"Manitowoc Company, Inc. (The)",Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/mtw,NYSE
AGMH,AGM Group Holdings Inc.,Technology,EDP Services,https://www.nasdaq.com/symbol/agmh,NASDAQ
STML,"Stemline Therapeutics, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/stml,NASDAQ
ORGO,Organogenesis Holdings Inc. ,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/orgo,NASDAQ
IIIV,"i3 Verticals, Inc.",Miscellaneous,Business Services,https://www.nasdaq.com/symbol/iiiv,NASDAQ
EROS,Eros International PLC,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/eros,NYSE
TRUE,"TrueCar, Inc.",Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/true,NASDAQ
ULH,"Universal Logistics Holdings, Inc.",Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/ulh,NASDAQ
APTS,"Preferred Apartment Communities, Inc.",Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/apts,NYSE
HMLP,Hoegh LNG Partners LP,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/hmlp,NYSE
KLXE,"KLX Energy Services Holdings, Inc. ",Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/klxe,NASDAQ
FOSL,"Fossil Group, Inc.",Consumer Non-Durables,Consumer Specialties,https://www.nasdaq.com/symbol/fosl,NASDAQ
ARQL,"ArQule, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arql,NASDAQ
KNOP,KNOT Offshore Partners LP,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/knop,NYSE
CMRE,Costamare Inc.,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/cmre,NYSE
RC,Ready Capital Corporation,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rc,NYSE
GLT,Glatfelter,Basic Industries,Paper,https://www.nasdaq.com/symbol/glt,NYSE
GLP,Global Partners LP,Energy,Oil Refining/Marketing,https://www.nasdaq.com/symbol/glp,NYSE
PRTY,Party City Holdco Inc.,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/prty,NYSE
PVAC,Penn Virginia Corporation,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pvac,NASDAQ
ECHO,"Echo Global Logistics, Inc.",Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/echo,NASDAQ
TGTX,"TG Therapeutics, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tgtx,NASDAQ
HCCI,"Heritage-Crystal Clean, Inc.",Basic Industries,Miscellaneous,https://www.nasdaq.com/symbol/hcci,NASDAQ
CIR,"CIRCOR International, Inc.",Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/cir,NYSE
DMLP,"Dorchester Minerals, L.P.",Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/dmlp,NASDAQ
FET,"Forum Energy Technologies, Inc.",Energy,Metal Fabrications,https://www.nasdaq.com/symbol/fet,NYSE
CRK,"Comstock Resources, Inc.",Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/crk,NYSE
SFUN,Fang Holdings Limited,Technology,EDP Services,https://www.nasdaq.com/symbol/sfun,NYSE
VNTR,Venator Materials PLC,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/vntr,NYSE
OMP,Oasis Midstream Partners LP,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/omp,NYSE
PRNB,Principia Biopharma Inc.,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/prnb,NASDAQ
CRMT,"America&#39;s Car-Mart, Inc.",Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/crmt,NASDAQ
CHCT,Community Healthcare Trust Incorporated,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/chct,NYSE
EGO,Eldorado Gold Corporation,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/ego,NYSE
WOW,"WideOpenWest, Inc.",Consumer Services,Television Services,https://www.nasdaq.com/symbol/wow,NYSE
VRAY,"ViewRay, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/vray,NASDAQ
CTK,CooTek (Cayman) Inc.,Technology,EDP Services,https://www.nasdaq.com/symbol/ctk,NYSE
CYD,China Yuchai International Limited,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cyd,NYSE
